Jens_syn_w_save0
4.8341532	4.8706784	6.5581374	5.4369378	3.7981205	5.8651052	4.5892386	5.9275932	5.5879593	5.1479692	5.3801379	5.938499	3.939748	4.3793344	3.0286515	3.5404954	3.8478954	7.1414266	3.933677	5.1770411
4.230401	7.1614294	5.6772165	6.923985	3.5784955	6.5630813	5.094811	5.5275087	3.7533467	5.6450582	5.1895738	7.0697412	5.7801681	4.4946775	6.502018	3.5335445	6.9974303	7.1962414	3.7053177	7.2158556
7.0036693	6.5999064	5.4052691	4.2872753	3.449558	6.7691665	4.7942362	5.3600168	5.5039926	2.8041136	3.6880159	3.8448784	4.0589361	7.1817031	7.1092553	3.0343599	3.8715513	3.8471928	3.877229	3.9889517
5.8753524	2.8858907	3.5508249	3.7043149	3.2782967	6.5635676	6.2232471	5.2074361	4.0772738	5.7366018	3.9452653	4.9530554	3.9829965	4.1910458	5.2975106	3.3222637	5.1663976	4.6364579	7.1363707	4.9958863
5.0977335	6.7833643	7.107904	4.8269897	2.9492931	5.2237101	5.5501251	3.4508417	4.3532205	6.4958348	6.3550978	5.4594278	6.800601	6.8002105	6.3917537	5.3434539	6.6740255	7.0592971	5.9078364	6.0582199
2.8160951	6.655951	6.2291923	3.9518611	7.2505274	3.8589845	4.7168832	4.0420074	6.0457673	6.6388602	3.9916663	6.5157566	5.7803512	5.2995019	2.9595313	5.8792224	5.434073	7.2330427	5.62923	5.8362246
4.0877852	6.3380485	4.3786321	4.3027835	6.0710616	4.4262223	6.0512929	3.2536328	5.7216768	2.7865369	4.2004333	4.7799635	6.6414657	6.950078	6.9160142	6.5149546	5.2768817	4.3060064	4.7646036	5.4367599
3.0826199	6.0109987	5.631135	3.5957386	4.4380622	4.1270413	7.2497072	3.1271827	6.0647016	5.6213117	4.3570557	5.2799392	6.7954373	6.4378524	3.8270106	3.2976284	6.3704295	5.9601092	7.0392776	6.8395267
2.956459	4.9583249	4.662396	4.1646743	5.6993074	3.2448483	3.8331134	5.8336639	5.9173069	5.2277846	4.5895233	3.6087306	4.6209545	5.3296795	3.3232677	5.1611524	3.8958144	3.0195649	5.8814015	7.2153053
7.0906024	5.843472	7.1030498	7.1327562	4.5115356	6.1872306	6.6481538	5.3667374	3.4681959	3.2151449	5.2036195	3.0295408	4.6787362	4.6383796	7.1218886	3.9200261	6.6950607	6.5999856	5.9171281	3.9586945
3.4216726	3.2847393	5.7164917	4.0131922	4.1700401	4.0246363	6.8193526	3.6725824	3.3625906	3.6743257	5.6805525	6.388679	4.5149374	2.8050852	5.710288	3.6912923	2.9903312	4.6920576	6.8224092	4.7481308
7.1070189	3.1893706	5.5416403	4.029211	7.1317034	4.1520362	4.6165504	6.8930302	4.9727569	5.9285994	3.774183	6.6365781	4.7532501	3.4458516	6.0110273	6.2738733	4.4419966	4.562079	6.9938474	3.0374849
6.2160163	7.0000572	4.0358047	4.5863862	6.8830781	6.509438	5.1279888	6.7024417	2.8487058	3.7148349	3.0642083	3.0150843	2.7629845	5.3147278	3.7265213	7.1481433	4.8621607	2.7025523	4.2536483	7.160521
3.1801732	6.3223209	6.1557322	6.4112973	4.5019946	3.9614041	5.7045851	3.0997195	7.0628648	4.8430505	3.047967	4.1452575	6.9369783	3.138453	2.7610135	2.7659857	3.8152292	7.3016596	4.5092688	7.0575042
3.4572301	4.4906206	6.0435491	2.9538782	5.2360392	6.1024675	6.9515071	4.5569458	3.7135098	3.5575035	5.7171011	7.0948248	6.3759208	4.701622	6.7579966	5.7081137	3.405257	4.0218949	5.6187115	5.9520621
3.6278718	3.090189	6.5751505	3.1868656	4.4994349	2.79111	5.8910847	4.5673752	3.4391971	6.2570772	3.3127511	3.8978696	6.5924273	7.2947659	4.4842358	6.6814628	4.672215	6.9540691	3.3036785	5.1682816
4.8860536	7.0863547	6.8810287	6.9507461	3.2220445	6.6835427	5.3320785	3.9107046	5.6091876	5.1899319	3.2338352	3.4685867	4.7120361	7.037591	3.722908	6.4900646	7.2079792	4.5839791	5.2593923	7.2359185
5.5761247	6.3300977	2.8743541	3.3327217	4.6676359	6.783092	6.0342536	4.6141529	7.1832042	4.0675659	6.9084773	4.3283982	4.3632851	5.9198694	5.7743578	6.4147754	6.1802464	5.1720934	3.9478271	6.6243143
3.1849415	3.3967457	3.7206647	6.0826201	3.6908665	6.5333266	5.2353349	6.7517247	2.9577663	7.0110359	5.2470493	2.8136673	3.1357074	4.4275875	2.9153216	2.7876999	5.0621109	4.3228989	5.4349661	7.0111232
5.4849439	7.1816664	3.4453235	4.6770501	3.8627064	5.495069	4.4007878	5.3316488	3.4731061	2.772217	2.8299706	6.0034332	5.130877	6.0232344	4.6145058	6.5945015	6.1399159	5.4202394	3.0074899	5.2561913
4.2156758	4.6714129	4.6924758	3.0260954	6.3900018	5.9357347	4.307579	3.7879915	4.7559047	5.333673	3.8531389	7.1020117	4.700263	3.6049416	5.4854307	4.2107277	2.9247317	5.689301	7.1695905	5.476573
3.3251865	3.2737091	2.713886	4.4931331	4.408679	5.0580812	2.8660169	5.1855807	3.1160595	2.9670229	2.96943	7.2397881	4.4631133	5.4794626	6.5275302	5.8947692	4.8057976	4.9299436	3.7233844	7.2167611
2.979018	5.1818242	5.5333838	6.2995024	2.7218537	3.4238346	5.6990838	6.5477409	4.2640705	4.8910427	4.9022999	3.8212163	4.4323211	5.6863284	4.5746841	6.3688798	4.1111274	5.8466353	5.4669151	3.3242137
4.4713717	6.6622553	3.8792822	3.3648036	4.1053085	4.8634305	6.3877821	5.7488208	4.3687868	6.418911	6.9385977	5.9142666	2.9707177	4.9084034	6.3059092	6.3125596	5.625854	3.1037548	4.2755218	5.4245334
6.447855	3.7404888	6.4166303	3.8649774	4.5460901	5.3881893	4.2884264	5.8944402	6.8475633	3.5258338	5.0158796	3.5181842	3.9063559	3.2178912	3.5298862	4.8299184	4.9346628	5.7776752	6.7856274	5.6308241
6.184412	3.3091996	4.9651527	4.8897796	7.0796962	5.5590076	6.6049333	4.4908304	3.8340788	6.6714664	4.1045752	5.3918176	3.1898475	3.147666	4.3520408	4.2463622	5.6999979	6.6178999	7.0697031	4.0802803
4.4129257	6.4967551	5.3040142	5.1373863	4.2908745	4.8285384	6.1415634	6.1915445	3.3051572	5.6990809	6.9715333	5.1218476	5.171433	3.2910156	2.9266417	6.6705885	3.8744864	6.6344881	7.2451549	4.163147
5.4498997	3.8676541	3.9564161	6.0868859	5.0422945	4.8300934	5.95824	7.2980347	4.8152461	4.4070606	5.4589443	6.824533	6.1464334	4.2774634	3.1612937	7.0703788	3.5636449	3.1405995	6.5318594	5.8313494
